dataset,task_id,status,codebleu_1st_pass
humaneval,HumanEval/0,hallucinated,0.30536868780468407
humaneval,HumanEval/1,hallucinated,0.25284220843658556
humaneval,HumanEval/2,passed,0.30816562900821326
humaneval,HumanEval/3,hallucinated,0.6341185483524654
humaneval,HumanEval/4,hallucinated,0.4490673901645343
humaneval,HumanEval/5,hallucinated,0.3546596100545343
humaneval,HumanEval/6,hallucinated,0.3153010400535822
humaneval,HumanEval/7,hallucinated,0.5364640561379793
humaneval,HumanEval/8,hallucinated,0.08919987454244832
humaneval,HumanEval/9,passed,0.2413311970301334
humaneval,HumanEval/10,hallucinated,0.2941600117176846
humaneval,HumanEval/11,passed,0.3890611656054729
humaneval,HumanEval/12,hallucinated,0.2119005448194004
humaneval,HumanEval/13,hallucinated,0.6440584711350121
humaneval,HumanEval/14,hallucinated,0.18102027114978486
humaneval,HumanEval/15,passed,0.358179039098428
humaneval,HumanEval/16,passed,0.5659640364631797
humaneval,HumanEval/17,hallucinated,0.12189893254064642
humaneval,HumanEval/18,passed,0.46883548680628634
humaneval,HumanEval/19,passed,0.6213484992964389
humaneval,HumanEval/20,hallucinated,0.13809193752523247
humaneval,HumanEval/21,passed,0.5125100974069002
humaneval,HumanEval/22,hallucinated,0.7381958041036665
humaneval,HumanEval/23,passed,0.5216481543273073
humaneval,HumanEval/24,passed,0.46558393239399903
humaneval,HumanEval/25,passed,0.2554418323984531
humaneval,HumanEval/26,hallucinated,0.21171437641088875
humaneval,HumanEval/27,passed,0.445551277693294
humaneval,HumanEval/28,hallucinated,0.5424814876606405
humaneval,HumanEval/29,hallucinated,0.4569283424337084
humaneval,HumanEval/30,passed,0.3894853501801616
humaneval,HumanEval/31,passed,0.4418227861885223
humaneval,HumanEval/32,hallucinated,0.2348325402586745
humaneval,HumanEval/33,hallucinated,0.1859642845929095
humaneval,HumanEval/34,passed,0.4210470142658429
humaneval,HumanEval/35,passed,0.08054594154987793
humaneval,HumanEval/36,passed,0.3508062172990913
humaneval,HumanEval/37,passed,0.2513551477082768
humaneval,HumanEval/38,hallucinated,0.3764312915073569
humaneval,HumanEval/39,passed,0.2854160576615562
humaneval,HumanEval/40,passed,0.300565448703968
humaneval,HumanEval/41,passed,0.2953518020261531
humaneval,HumanEval/42,passed,0.2794362508746368
humaneval,HumanEval/43,passed,0.17475455664848272
humaneval,HumanEval/44,passed,0.5580444114850999
humaneval,HumanEval/45,passed,0.33331299492644517
humaneval,HumanEval/46,passed,0.09163756587627377
humaneval,HumanEval/47,passed,0.3198543926025595
humaneval,HumanEval/48,passed,0.08112548048971337
humaneval,HumanEval/49,passed,0.10567453396350056
humaneval,HumanEval/100,passed,0.22549737172496392
humaneval,HumanEval/101,hallucinated,0.08453751649303948
humaneval,HumanEval/102,passed,0.5630079978918977
humaneval,HumanEval/103,passed,0.2982771107587989
humaneval,HumanEval/104,passed,0.2587864172701401
humaneval,HumanEval/105,passed,0.46274752973616307
humaneval,HumanEval/106,passed,0.21199648990388859
humaneval,HumanEval/107,passed,0.3524647508158089
humaneval,HumanEval/108,hallucinated,0.23113240984320804
humaneval,HumanEval/109,passed,0.2631178903687344
humaneval,HumanEval/110,passed,0.1325489747917844
humaneval,HumanEval/111,passed,0.125321291412687
humaneval,HumanEval/112,passed,0.39465029282991126
humaneval,HumanEval/113,passed,0.28814152681636945
humaneval,HumanEval/114,passed,0.1506144875587434
humaneval,HumanEval/115,hallucinated,0.341743665926696
