dataset,task_id,status,codebleu_1st_pass
mbpp,11,passed,0.1553983815854562
mbpp,12,passed,0.21818755972042583
mbpp,14,passed,0.4926918430986162
mbpp,16,hallucinated,0.2923451538825852
mbpp,17,passed,0.233366523995694
mbpp,18,hallucinated,0.050556226173149844
mbpp,19,passed,0.328936646582917
mbpp,20,hallucinated,0.18266329022744315
mbpp,56,hallucinated,0.06497207175687006
mbpp,57,passed,0.24211278513095144
mbpp,58,passed,0.3853189265138093
mbpp,59,hallucinated,0.29415645007437674
mbpp,61,passed,0.22243681090818926
mbpp,62,passed,1.0
mbpp,63,hallucinated,0.18543335298406569
mbpp,64,passed,0.3088263003853318
mbpp,65,passed,0.33870700173865764
mbpp,66,passed,0.10858993934745961
mbpp,67,passed,0.9315051504648947
mbpp,68,passed,1.0
mbpp,69,passed,0.12417781680830427
mbpp,70,hallucinated,0.06897285424031527
mbpp,71,passed,0.29114347480930897
mbpp,72,hallucinated,0.45618857654595724
mbpp,74,hallucinated,0.2228399299405322
mbpp,75,passed,0.3579432729765807
mbpp,77,passed,0.46161964109290377
mbpp,79,passed,0.12479732438295274
mbpp,80,passed,0.6601307176990713
mbpp,82,passed,0.3847003402298792
mbpp,83,hallucinated,0.12164660773712556
mbpp,84,passed,0.6081198996518038
mbpp,85,passed,0.3782830644902565
mbpp,86,passed,1.0
mbpp,87,hallucinated,0.18624009938738223
mbpp,88,passed,0.2581054930589429
mbpp,89,passed,0.35852864990043
mbpp,90,passed,0.17056402950737626
mbpp,91,hallucinated,0.24172509829110933
mbpp,92,hallucinated,0.4287348274109065
mbpp,93,passed,0.11124291025258291
mbpp,94,passed,0.43739909568223967
mbpp,95,passed,0.3236492406876812
mbpp,96,passed,0.1916323360551196
mbpp,97,passed,0.15324383210626447
mbpp,98,hallucinated,0.15032162917085046
mbpp,99,passed,0.4070062198172585
mbpp,100,hallucinated,0.26366498777772196
mbpp,101,passed,0.12035380827067496
mbpp,102,passed,0.778112148714991
mbpp,227,passed,0.09702801976965653
mbpp,228,passed,0.23266085107427964
mbpp,229,passed,0.2700634088474864
mbpp,230,passed,0.2693225695339719
mbpp,232,passed,0.17385204127585396
mbpp,233,passed,0.28025502048252193
mbpp,234,passed,0.13259251211820972
mbpp,235,hallucinated,0.04955755550481826
mbpp,237,hallucinated,0.20926063762555835
mbpp,238,passed,0.20203107247117033
mbpp,239,hallucinated,0.36647315128545843
mbpp,240,passed,0.4051504078529807
mbpp,242,passed,0.08710377834944641
mbpp,244,hallucinated,0.3467643533485651
mbpp,245,passed,0.2553161118789492
mbpp,246,passed,0.22903896616887565
mbpp,247,passed,0.5399944828489012
mbpp,248,passed,0.5214887569250635
mbpp,249,hallucinated,0.15403225975507048
mbpp,250,passed,0.1153919703132713
mbpp,251,passed,0.23845597959432524
mbpp,252,hallucinated,0.4188544941503734
mbpp,253,passed,0.12056540706036498
mbpp,255,passed,0.31226634607454795
mbpp,256,passed,0.1701140727539313
mbpp,257,passed,0.17861264846833652
mbpp,259,hallucinated,0.42693318453307283
mbpp,260,hallucinated,0.20333400989244443
mbpp,261,passed,0.7922970532240129
mbpp,262,passed,0.6373037543021386
mbpp,264,passed,0.41762181327291326
mbpp,265,passed,1.0
mbpp,266,passed,0.1388666896061212
mbpp,267,passed,0.30235240670789376
mbpp,268,hallucinated,0.3628232874481302
mbpp,269,passed,0.3069776351068051
mbpp,270,passed,0.25009890668218904
mbpp,271,hallucinated,0.1043216249011635
mbpp,272,passed,0.5757678190326606
mbpp,273,passed,0.34622845200932884
mbpp,274,hallucinated,0.3426849586707127
mbpp,276,passed,0.20050849922509784
mbpp,277,passed,0.36473717834171726
mbpp,278,passed,0.39491232170699286
mbpp,279,hallucinated,0.5225165934163192
mbpp,280,passed,0.9244472111422761
mbpp,281,passed,0.40937184316733877
mbpp,282,passed,0.19243239128736905
mbpp,283,hallucinated,0.07324507460396483
mbpp,284,passed,0.26612934567296964
mbpp,418,passed,0.24488172995868193
mbpp,419,passed,0.20115255997006926
mbpp,420,passed,0.18613421216049636
mbpp,421,hallucinated,0.17912295669040884
mbpp,422,passed,0.4846964416690951
mbpp,424,passed,0.2343151450319534
mbpp,425,hallucinated,0.6220732567236749
mbpp,426,passed,0.12138456605170815
mbpp,427,passed,0.22235786619682146
mbpp,428,passed,0.6463014912688798
mbpp,429,passed,0.644337170474748
mbpp,430,hallucinated,0.17181632628441312
mbpp,431,hallucinated,0.14234763536472678
mbpp,432,passed,0.24309833366036543
mbpp,433,passed,0.2792778888818211
mbpp,434,hallucinated,0.373763416319431
mbpp,435,passed,0.5441719846035538
mbpp,436,passed,0.15952655500839813
mbpp,437,hallucinated,0.1518951803453945
mbpp,438,hallucinated,0.3889483169092314
mbpp,439,passed,0.24342079413915793
mbpp,440,hallucinated,0.3604888388834917
mbpp,441,passed,0.15410610130740404
mbpp,442,hallucinated,0.09712801441969644
mbpp,443,hallucinated,0.11301945579541589
mbpp,444,hallucinated,0.20710189765420928
mbpp,445,hallucinated,0.4112564920474443
mbpp,446,hallucinated,0.1280699039450483
mbpp,447,passed,0.11453801672805045
mbpp,448,hallucinated,0.2512226424898497
mbpp,450,passed,0.3734984439934475
