dataset,task_id,status,ast_info,dynamic_info,lib_info,generated_code,patched_code,error_sources,error_types,error_lines,canonical_solution
mbpp,602,passed,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'passed', 'error_type': '', 'error_message': '', 'line_number': '', 'test_case': '', 'testcase_output': '', 'generated_code': 'def first_repeated_char(str1):\n  for index, char in enumerate(str1):\n    if str1[:index+1].count(char) > 1:\n      return char'}",,"def first_repeated_char(str1):
  for index, char in enumerate(str1):
    if str1[:index+1].count(char) > 1:
      return char","def first_repeated_char(str1):
  for index, char in enumerate(str1):
    if str1[:index+1].count(char) > 1:
      return char",,,,"def first_repeated_char(str1):
  for index,c in enumerate(str1):
    if str1[:index+1].count(c) > 1:
      return c"
mbpp,603,hallucinated,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'failed', 'error_type': 'IndexError', 'error_message': 'list index out of range', 'line_number': '', 'test_case': '[[""10"", ""[1, 2, 3, 5, 7]"", ""<Error: list index out of range>""], [""25"", ""[1, 2, 3, 5, 7, 11, 13, 17, 23, 25]"", ""[1, 2, 3, 5, 6, 8, 9, 11, 13, 14, 16, 18, 19, 21, 23, 25]""], [""45"", ""[1, 2, 3, 5, 7, 11, 13, 17, 23, 25, 29, 37, 41, 43]"", ""[1, 2, 3, 5, 6, 8, 9, 11, 13, 14, 16, 18, 19, 21, 23, 25, 26, 27, 30, 31, 32, 34, 36, 39, 40, 41, 43, 44, 45]""]]', 'testcase_output': 'Traceback (most recent call last):\n  File ""/tmp/ipykernel_4163/3414935336.py"", line 103, in execute_mbpp_test_inner\n    exec(str(test_assertion).strip(), test_env)\n  File ""<string>"", line 1, in <module>\n  File ""<string>"", line 8, in get_ludic\nIndexError: list index out of range\n', 'generated_code': 'def get_ludic(n):\n    l = [i for i in range(1, n + 1)]\n    i = 1\n    while i < len(l):\n        j = i + l[i]\n        while j < len(l):\n            del l[j]\n            j += l[j]\n        i += 1\n    return l'}","{'libapi_analyzed': True, 'name_error': 0, 'attribute_error': 0, 'module_not_found': 0, 'total_libapi_errors': 0, 'libapi_details': []}","def get_ludic(n):
    l = [i for i in range(1, n + 1)]
    i = 1
    while i < len(l):
        j = i + l[i]
        while j < len(l):
            del l[j]
            j += l[j]
        i += 1
    return l","def get_ludic(n):
    l = [i for i in range(1, n + 1)]
    i = 1
    while i < len(l):
        j = i + l[i]
        while j < len(l):
            del l[j]
            j += l[j]
        i += 1
    return l",,,,"def get_ludic(n):
	ludics = []
	for i in range(1, n + 1):
		ludics.append(i)
	index = 1
	while(index != len(ludics)):
		first_ludic = ludics[index]
		remove_index = index + first_ludic
		while(remove_index < len(ludics)):
			ludics.remove(ludics[remove_index])
			remove_index = remove_index + first_ludic - 1
		index += 1
	return ludics"
mbpp,604,passed,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'passed', 'error_type': '', 'error_message': '', 'line_number': '', 'test_case': '', 'testcase_output': '', 'generated_code': ""def reverse_words(s):\n    return ' '.join(reversed(s.split()))""}",,"def reverse_words(s):
    return ' '.join(reversed(s.split()))","def reverse_words(s):
    return ' '.join(reversed(s.split()))",,,,"def reverse_words(s):
        return ' '.join(reversed(s.split()))"
mbpp,605,passed,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'passed', 'error_type': '', 'error_message': '', 'line_number': '', 'test_case': '', 'testcase_output': '', 'generated_code': 'def prime_num(num):\n  if num > 1:\n    for i in range(2, int(num/2)+1):\n      if (num % i) == 0:\n        return False\n        break\n    else:\n      return True\n  else:\n    return False'}",,"def prime_num(num):
  if num > 1:
    for i in range(2, int(num/2)+1):
      if (num % i) == 0:
        return False
        break
    else:
      return True
  else:
    return False","def prime_num(num):
  if num > 1:
    for i in range(2, int(num/2)+1):
      if (num % i) == 0:
        return False
        break
    else:
      return True
  else:
    return False",,,,"def prime_num(num):
  if num >=1:
   for i in range(2, num//2):
     if (num % i) == 0:
                return False
     else:
                return True
  else:
          return False"
mbpp,606,passed,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'passed', 'error_type': '', 'error_message': '', 'line_number': '', 'test_case': '', 'testcase_output': '', 'generated_code': 'import math\ndef radian_degree(degree):\n  return degree*(math.pi/180)'}",,"import math
def radian_degree(degree):
  return degree*(math.pi/180)","import math
def radian_degree(degree):
  return degree*(math.pi/180)",,,,"import math
def radian_degree(degree):
 radian = degree*(math.pi/180)
 return radian"
mbpp,607,passed,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'passed', 'error_type': '', 'error_message': '', 'line_number': '', 'test_case': '', 'testcase_output': '', 'generated_code': 'import re\ndef find_literals(text, pattern):\n  result = re.search(pattern, text)\n  if result:\n    return (result.re.pattern, result.start(), result.end())'}",,"import re
def find_literals(text, pattern):
  result = re.search(pattern, text)
  if result:
    return (result.re.pattern, result.start(), result.end())","import re
def find_literals(text, pattern):
  result = re.search(pattern, text)
  if result:
    return (result.re.pattern, result.start(), result.end())",,,,"import re

def find_literals(text, pattern):
  match = re.search(pattern, text)
  s = match.start()
  e = match.end()
  return (match.re.pattern, s, e)"
mbpp,608,passed,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'passed', 'error_type': '', 'error_message': '', 'line_number': '', 'test_case': '', 'testcase_output': '', 'generated_code': 'def bell_Number(n):\n    bell = [[0 for i in range(n+1)] for j in range(n+1)]\n    bell[0][0] = 1\n    for i in range(1, n+1):\n        bell[i][0] = bell[i-1][i-1]\n        for j in range(1, i+1):\n            bell[i][j] = bell[i-1][j-1] + bell[i][j-1]\n    return bell[n][0]'}",,"def bell_Number(n):
    bell = [[0 for i in range(n+1)] for j in range(n+1)]
    bell[0][0] = 1
    for i in range(1, n+1):
        bell[i][0] = bell[i-1][i-1]
        for j in range(1, i+1):
            bell[i][j] = bell[i-1][j-1] + bell[i][j-1]
    return bell[n][0]","def bell_Number(n):
    bell = [[0 for i in range(n+1)] for j in range(n+1)]
    bell[0][0] = 1
    for i in range(1, n+1):
        bell[i][0] = bell[i-1][i-1]
        for j in range(1, i+1):
            bell[i][j] = bell[i-1][j-1] + bell[i][j-1]
    return bell[n][0]",,,,"def bell_Number(n): 
    bell = [[0 for i in range(n+1)] for j in range(n+1)] 
    bell[0][0] = 1
    for i in range(1, n+1):
        bell[i][0] = bell[i-1][i-1]
        for j in range(1, i+1): 
            bell[i][j] = bell[i-1][j-1] + bell[i][j-1] 
    return bell[n][0] "
mbpp,610,hallucinated,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'failed', 'error_type': 'AssertionError', 'error_message': '', 'line_number': '', 'test_case': '[[""([1, 1, 2, 3, 4, 4, 5, 1], 3)"", ""[1, 1, 3, 4, 4, 5, 1]"", ""[1, 1, 2, 4, 4, 5, 1]""], [""([0, 0, 1, 2, 3, 4, 4, 5, 6, 6, 6, 7, 8, 9, 4, 4], 4)"", ""[0, 0, 1, 3, 4, 4, 5, 6, 6, 6, 7, 8, 9, 4, 4]"", ""[0, 0, 1, 2, 4, 4, 5, 6, 6, 6, 7, 8, 9, 4, 4]""], [""([10, 10, 15, 19, 18, 18, 17, 26, 26, 17, 18, 10], 5)"", ""[10, 10, 15, 19, 18, 17, 26, 26, 17, 18, 10]"", ""[10, 10, 15, 19, 18, 17, 26, 26, 17, 18, 10]""]]', 'testcase_output': 'Traceback (most recent call last):\n  File ""/tmp/ipykernel_4163/3414935336.py"", line 103, in execute_mbpp_test_inner\n    exec(str(test_assertion).strip(), test_env)\n  File ""<string>"", line 1, in <module>\nAssertionError\n', 'generated_code': 'def remove_kth_element(list1, L):\n  return [list1[i] for i in range(len(list1)) if i != L]'}","{'libapi_analyzed': True, 'name_error': 0, 'attribute_error': 0, 'module_not_found': 0, 'total_libapi_errors': 0, 'libapi_details': []}","def remove_kth_element(list1, L):
  return [list1[i] for i in range(len(list1)) if i != L]","def remove_kth_element(list1, L):
  return [list1[i] for i in range(len(list1)) if i != L]",,,,"def remove_kth_element(list1, L):
    return  list1[:L-1] + list1[L:]"
mbpp,611,passed,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'passed', 'error_type': '', 'error_message': '', 'line_number': '', 'test_case': '', 'testcase_output': '', 'generated_code': 'def max_of_nth(test_list, N):\n  res = max([sub[N] for sub in test_list])\n  return (res)'}",,"def max_of_nth(test_list, N):
  res = max([sub[N] for sub in test_list])
  return (res)","def max_of_nth(test_list, N):
  res = max([sub[N] for sub in test_list])
  return (res)",,,,"def max_of_nth(test_list, N):
  res = max([sub[N] for sub in test_list])
  return (res) "
mbpp,612,passed,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'passed', 'error_type': '', 'error_message': '', 'line_number': '', 'test_case': '', 'testcase_output': '', 'generated_code': 'def merge(lst):\n  return [list(ele) for ele in zip(*lst)]'}",,"def merge(lst):
  return [list(ele) for ele in zip(*lst)]","def merge(lst):
  return [list(ele) for ele in zip(*lst)]",,,,"def merge(lst):  
    return [list(ele) for ele in list(zip(*lst))] "
