dataset,task_id,status,ast_info,dynamic_info,lib_info,generated_code,patched_code,error_sources,error_types,error_lines,canonical_solution
humaneval,HumanEval/0,hallucinated,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'failed', 'error_type': 'NameError', 'error_message': ""name 'List' is not defined"", 'line_number': '1', 'test_case': '', 'testcase_output': '', 'generated_code': 'def has_close_elements(numbers: List[float], threshold: float) -> bool:\n    for i in range(len(numbers)):\n        for j in range(i + 1, len(numbers)):\n            if abs(numbers[i] - numbers[j]) < threshold:\n                return True\n    return False\n\n    # Alternative solution\n    # return any(abs(a - b) < threshold for a, b in combinations(numbers, 2))\n\n# Test cases\nassert has_close_elements([1.0, 2.0, 3.0], 0.5) == False\nassert has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3) == True'}","{'libapi_analyzed': True, 'name_error': 0, 'attribute_error': 0, 'module_not_found': 0, 'total_libapi_errors': 0, 'libapi_details': []}","def has_close_elements(numbers: List[float], threshold: float) -> bool:
    for i in range(len(numbers)):
        for j in range(i + 1, len(numbers)):
            if abs(numbers[i] - numbers[j]) < threshold:
                return True
    return False

    # Alternative solution
    # return any(abs(a - b) < threshold for a, b in combinations(numbers, 2))

# Test cases
assert has_close_elements([1.0, 2.0, 3.0], 0.5) == False
assert has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3) == True","def has_close_elements(numbers: List[float], threshold: float) -> bool:
    for i in range(len(numbers)):
        for j in range(i + 1, len(numbers)):
            if abs(numbers[i] - numbers[j]) < threshold:
                return True
    return False

    # Alternative solution
    # return any(abs(a - b) < threshold for a, b in combinations(numbers, 2))

# Test cases
assert has_close_elements([1.0, 2.0, 3.0], 0.5) == False
assert has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3) == True",,,,"    for idx, elem in enumerate(numbers):
        for idx2, elem2 in enumerate(numbers):
            if idx != idx2:
                distance = abs(elem - elem2)
                if distance < threshold:
                    return True

    return False
"
humaneval,HumanEval/1,hallucinated,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'failed', 'error_type': 'NameError', 'error_message': ""name 'List' is not defined"", 'line_number': '1', 'test_case': '', 'testcase_output': '', 'generated_code': 'def separate_paren_groups(paren_string: str) -> List[str]:\n    paren_string = paren_string.replace("" "", """")\n    result = []\n    current_group = """"\n    depth = 0\n    for char in paren_string:\n        if char == ""("":\n            depth += 1\n            current_group += char\n        elif char == "")"":\n            depth -= 1\n            current_group += char\n            if depth == 0:\n                result.append(current_group)\n                current_group = """"\n    return result\n\nresult = separate_paren_groups(\'( ) (( )) (( )( ))\')'}","{'libapi_analyzed': True, 'name_error': 0, 'attribute_error': 0, 'module_not_found': 0, 'total_libapi_errors': 0, 'libapi_details': []}","def separate_paren_groups(paren_string: str) -> List[str]:
    paren_string = paren_string.replace("" "", """")
    result = []
    current_group = """"
    depth = 0
    for char in paren_string:
        if char == ""("":
            depth += 1
            current_group += char
        elif char == "")"":
            depth -= 1
            current_group += char
            if depth == 0:
                result.append(current_group)
                current_group = """"
    return result

result = separate_paren_groups('( ) (( )) (( )( ))')","def separate_paren_groups(paren_string: str) -> List[str]:
    paren_string = paren_string.replace("" "", """")
    result = []
    current_group = """"
    depth = 0
    for char in paren_string:
        if char == ""("":
            depth += 1
            current_group += char
        elif char == "")"":
            depth -= 1
            current_group += char
            if depth == 0:
                result.append(current_group)
                current_group = """"
    return result

result = separate_paren_groups('( ) (( )) (( )( ))')",,,,"    result = []
    current_string = []
    current_depth = 0

    for c in paren_string:
        if c == '(':
            current_depth += 1
            current_string.append(c)
        elif c == ')':
            current_depth -= 1
            current_string.append(c)

            if current_depth == 0:
                result.append(''.join(current_string))
                current_string.clear()

    return result
"
humaneval,HumanEval/2,passed,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'passed', 'error_type': '', 'error_message': '', 'line_number': '', 'test_case': '', 'testcase_output': '', 'generated_code': 'def truncate_number(number: float) -> float:\n    """""" Given a positive floating point number, it can be decomposed into\n    and integer part (largest integer smaller than given number) and decimals\n    (leftover part always smaller than 1).\n\n    Return the decimal part of the number.\n    >>> truncate_number(3.5)\n    0.5\n    """"""\n    return number - int(number)\n\nprint(truncate_number(3.5))'}",,"def truncate_number(number: float) -> float:
    """""" Given a positive floating point number, it can be decomposed into
    and integer part (largest integer smaller than given number) and decimals
    (leftover part always smaller than 1).

    Return the decimal part of the number.
    >>> truncate_number(3.5)
    0.5
    """"""
    return number - int(number)

print(truncate_number(3.5))","def truncate_number(number: float) -> float:
    """""" Given a positive floating point number, it can be decomposed into
    and integer part (largest integer smaller than given number) and decimals
    (leftover part always smaller than 1).

    Return the decimal part of the number.
    >>> truncate_number(3.5)
    0.5
    """"""
    return number - int(number)

print(truncate_number(3.5))",,,,"    return number % 1.0
"
humaneval,HumanEval/3,hallucinated,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'failed', 'error_type': 'NameError', 'error_message': ""name 'List' is not defined"", 'line_number': '1', 'test_case': '', 'testcase_output': '', 'generated_code': 'def below_zero(operations: List[int]) -> bool:\n    balance = 0\n    for operation in operations:\n        balance += operation\n        if balance < 0:\n            return True\n    return False\n\nprint(below_zero([1, 2, 3]))'}","{'libapi_analyzed': True, 'name_error': 0, 'attribute_error': 0, 'module_not_found': 0, 'total_libapi_errors': 0, 'libapi_details': []}","def below_zero(operations: List[int]) -> bool:
    balance = 0
    for operation in operations:
        balance += operation
        if balance < 0:
            return True
    return False

print(below_zero([1, 2, 3]))","def below_zero(operations: List[int]) -> bool:
    balance = 0
    for operation in operations:
        balance += operation
        if balance < 0:
            return True
    return False

print(below_zero([1, 2, 3]))",,,,"    balance = 0

    for op in operations:
        balance += op
        if balance < 0:
            return True

    return False
"
humaneval,HumanEval/4,passed,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'passed', 'error_type': '', 'error_message': '', 'line_number': '', 'test_case': '', 'testcase_output': '', 'generated_code': 'from typing import *\nfrom collections import *\n\ndef mean_absolute_deviation(numbers: List[float]) -> float:\n    return sum(abs(x - sum(numbers) / len(numbers)) for x in numbers) / len(numbers)\n\nresult = mean_absolute_deviation([1.0, 2.0, 3.0, 4.0])'}",,"from typing import *
from collections import *

def mean_absolute_deviation(numbers: List[float]) -> float:
    return sum(abs(x - sum(numbers) / len(numbers)) for x in numbers) / len(numbers)

result = mean_absolute_deviation([1.0, 2.0, 3.0, 4.0])","from typing import *
from collections import *

def mean_absolute_deviation(numbers: List[float]) -> float:
    return sum(abs(x - sum(numbers) / len(numbers)) for x in numbers) / len(numbers)

result = mean_absolute_deviation([1.0, 2.0, 3.0, 4.0])",,,,"    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
"
humaneval,HumanEval/5,hallucinated,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'failed', 'error_type': 'NameError', 'error_message': ""name 'List' is not defined"", 'line_number': '1', 'test_case': '', 'testcase_output': '', 'generated_code': 'def intersperse(numbers: List[int], delimeter: int) -> List[int]:\n    result = []\n    for i in range(len(numbers)):\n        result.append(numbers[i])\n        if i < len(numbers) - 1:\n            result.append(delimeter)\n    return result\n\n# Test cases\nassert intersperse([], 4) == []\nassert intersperse([1, 2, 3], 4) == [1, 4, 2, 4, 3]'}","{'libapi_analyzed': True, 'name_error': 0, 'attribute_error': 0, 'module_not_found': 0, 'total_libapi_errors': 0, 'libapi_details': []}","def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    result = []
    for i in range(len(numbers)):
        result.append(numbers[i])
        if i < len(numbers) - 1:
            result.append(delimeter)
    return result

# Test cases
assert intersperse([], 4) == []
assert intersperse([1, 2, 3], 4) == [1, 4, 2, 4, 3]","def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    result = []
    for i in range(len(numbers)):
        result.append(numbers[i])
        if i < len(numbers) - 1:
            result.append(delimeter)
    return result

# Test cases
assert intersperse([], 4) == []
assert intersperse([1, 2, 3], 4) == [1, 4, 2, 4, 3]",,,,"    if not numbers:
        return []

    result = []

    for n in numbers[:-1]:
        result.append(n)
        result.append(delimeter)

    result.append(numbers[-1])

    return result
"
humaneval,HumanEval/6,hallucinated,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'failed', 'error_type': 'NameError', 'error_message': ""name 'List' is not defined"", 'line_number': '1', 'test_case': '', 'testcase_output': '', 'generated_code': ""def parse_nested_parens(paren_string: str) -> List[int]:\n    result = []\n    for paren_group in paren_string.split():\n        max_depth = current_depth = 0\n        for char in paren_group:\n            if char == '(':\n                current_depth += 1\n                max_depth = max(max_depth, current_depth)\n            elif char == ')':\n                current_depth -= 1\n        result.append(max_depth)\n    return result\n\nprint(parse_nested_parens('(()()) ((())) () ((())()())'))""}","{'libapi_analyzed': True, 'name_error': 0, 'attribute_error': 0, 'module_not_found': 0, 'total_libapi_errors': 0, 'libapi_details': []}","def parse_nested_parens(paren_string: str) -> List[int]:
    result = []
    for paren_group in paren_string.split():
        max_depth = current_depth = 0
        for char in paren_group:
            if char == '(':
                current_depth += 1
                max_depth = max(max_depth, current_depth)
            elif char == ')':
                current_depth -= 1
        result.append(max_depth)
    return result

print(parse_nested_parens('(()()) ((())) () ((())()())'))","def parse_nested_parens(paren_string: str) -> List[int]:
    result = []
    for paren_group in paren_string.split():
        max_depth = current_depth = 0
        for char in paren_group:
            if char == '(':
                current_depth += 1
                max_depth = max(max_depth, current_depth)
            elif char == ')':
                current_depth -= 1
        result.append(max_depth)
    return result

print(parse_nested_parens('(()()) ((())) () ((())()())'))",,,,"    def parse_paren_group(s):
        depth = 0
        max_depth = 0
        for c in s:
            if c == '(':
                depth += 1
                max_depth = max(depth, max_depth)
            else:
                depth -= 1

        return max_depth

    return [parse_paren_group(x) for x in paren_string.split(' ') if x]
"
humaneval,HumanEval/7,hallucinated,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'failed', 'error_type': 'NameError', 'error_message': ""name 'List' is not defined"", 'line_number': '1', 'test_case': '', 'testcase_output': '', 'generated_code': ""def filter_by_substring(strings: List[str], substring: str) -> List[str]:\n    return [s for s in strings if substring in s]\n\n    # result = []\n    # for s in strings:\n    #     if substring in s:\n    #         result.append(s)\n    # return result\n\n# test cases\nassert filter_by_substring([], 'a') == []\nassert filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a') == ['abc', 'bacd', 'array']""}","{'libapi_analyzed': True, 'name_error': 0, 'attribute_error': 0, 'module_not_found': 0, 'total_libapi_errors': 0, 'libapi_details': []}","def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    return [s for s in strings if substring in s]

    # result = []
    # for s in strings:
    #     if substring in s:
    #         result.append(s)
    # return result

# test cases
assert filter_by_substring([], 'a') == []
assert filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a') == ['abc', 'bacd', 'array']","def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    return [s for s in strings if substring in s]

    # result = []
    # for s in strings:
    #     if substring in s:
    #         result.append(s)
    # return result

# test cases
assert filter_by_substring([], 'a') == []
assert filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a') == ['abc', 'bacd', 'array']",,,,"    return [x for x in strings if substring in x]
"
humaneval,HumanEval/8,hallucinated,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'failed', 'error_type': 'NameError', 'error_message': ""name 'List' is not defined"", 'line_number': '1', 'test_case': '', 'testcase_output': '', 'generated_code': 'def sum_product(numbers: List[int]) -> Tuple[int, int]:\n    return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), math.prod(numbers)\n\n    # return sum(numbers), functools.reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)\n\n    # return sum(numbers), reduce(lambda'}","{'libapi_analyzed': True, 'name_error': 0, 'attribute_error': 0, 'module_not_found': 0, 'total_libapi_errors': 0, 'libapi_details': []}","def sum_product(numbers: List[int]) -> Tuple[int, int]:
    return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), math.prod(numbers)

    # return sum(numbers), functools.reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda","def sum_product(numbers: List[int]) -> Tuple[int, int]:
    return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), math.prod(numbers)

    # return sum(numbers), functools.reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda x, y: x*y, numbers, 1)

    # return sum(numbers), reduce(lambda",,,,"    sum_value = 0
    prod_value = 1

    for n in numbers:
        sum_value += n
        prod_value *= n
    return sum_value, prod_value
"
humaneval,HumanEval/9,hallucinated,"{'ast_parsed': True, 'ast_errors': []}","{'status': 'failed', 'error_type': 'NameError', 'error_message': ""name 'List' is not defined"", 'line_number': '1', 'test_case': '', 'testcase_output': '', 'generated_code': 'def rolling_max(numbers: List[int]) -> List[int]:\n    result = []\n    if not numbers:\n        return result\n    current_max = numbers[0]\n    for number in numbers:\n        if number > current_max:\n            current_max = number\n        result.append(current_max)\n    return result\n\nprint(rolling_max([1, 2, 3, 2, 3, 4, 2]))'}","{'libapi_analyzed': True, 'name_error': 0, 'attribute_error': 0, 'module_not_found': 0, 'total_libapi_errors': 0, 'libapi_details': []}","def rolling_max(numbers: List[int]) -> List[int]:
    result = []
    if not numbers:
        return result
    current_max = numbers[0]
    for number in numbers:
        if number > current_max:
            current_max = number
        result.append(current_max)
    return result

print(rolling_max([1, 2, 3, 2, 3, 4, 2]))","def rolling_max(numbers: List[int]) -> List[int]:
    result = []
    if not numbers:
        return result
    current_max = numbers[0]
    for number in numbers:
        if number > current_max:
            current_max = number
        result.append(current_max)
    return result

print(rolling_max([1, 2, 3, 2, 3, 4, 2]))",,,,"    running_max = None
    result = []

    for n in numbers:
        if running_max is None:
            running_max = n
        else:
            running_max = max(running_max, n)

        result.append(running_max)

    return result
"
